,Category,Company,job_title,job_desc
1178,Marketing,Amazon,Finance Manager #0000,"an mba degree or foreign master’s equivalent in, business , finance, accounting, economics or related discipline and 5 years of experience in finance, business intelligence, or management consulting.in the alternative, a bachelor's degree or foreign equivalent in business, finance, accounting, economics or related discipline followed by 7 progressively responsible years of experience in finance, business intelligence, or management consulting.experience must include:(1) 3 years of experience in financial and business forecasting, budgeting, formulating business metrics for reporting, and performing variance analysis using database solutions, business intelligence and analytical tools (equivalent to excel, vba, access, aws redshift, sql, tableau, quicksight, cognos).(2) 3 years of experience with advanced excel spreadsheet modeling (linear optimization, regression, excel solver, vba automation, or related advanced spreadsheet techniques) tosupport managerial decision making.(3) 3 years of experience reporting and presenting business analysis and recommendations to senior executives or clients.(4) 3 years of experience in leading medium to large projects, managing competing priorities, driving projects to completion and communicating effectively with technical and non-technicalstakeholders.(5) 3 years of experience working with cross-functional teams.. "
1179,Marketing,Amazon,"Quality Manager Intern - 2022 Internship, Shenzhen, China","graduate in 2023, currently working towards a bachelors (bs) or masters (ms) in quality engineering, electronic engineering, mechanical engineering (or similar fields).high attention to detail, comfortable with “hands-on” management of tasks, and proven ability to manage multiple, competing priorities simultaneouslyexcellent written and oral communication skills in englishwork 4 to 5 days per week for at least 6 months.. computer programming and data analysis skills, like python, html, java etcprior internship or co-op experience in a similar field"
1180,Marketing,Amazon,Senior Technical Program Manager,"experience managing projects across cross functional teams, building sustainable processes and coordinating release schedules7+ years of relevant engineering experience5+ years of technical program management experience. a solid cs foundation including at least 3+ years of experience in a software engineering role, and good knowledge of ooad, scalability issues and multi-tiered solutions.seasoned program manager with 3+ years of experience managing technology projects (software development and application infrastructure) with aggressive schedules.a minimum of a bachelors of science degree in computer science or equivalentexcellent written and verbal communication skills.experience in managing business and technical partnerships.strong familiarity with agile methodologies.maniacal customer obsession"
1181,Marketing,Amazon,"Sr. Program Manager - Linear, Prime Video","5+ years of program or project management experienceexperience using data and metrics to determine and drive improvementsexperience owning program strategy, end to end delivery, and communicating results to senior leadershipexperience working cross functionally with tech and non-tech teamsexperience implementing repeatable processes and driving automation or standardization.   advanced degree (technical or mba)  six sigma master black belt or lean certification  experience of remote management across multiple locations   experience in customer service operations  working knowledge of sql and statistical concepts   ability to converse with technology teams to bridge the language gap between business and tech  proven track record of delivering large scale, complex and cross functional projects and programs.  experience communicating and presenting to senior leaders with exceptional ability to influence without authority  demonstrated ability to assess trade-offs and have the right instinct where data-based decision is not possible  ability to identify areas for process optimization, process redesign, and waste reduction and lead from identification to execution."
1182,Marketing,Amazon,"Program Manager, SAS ACES","3+ years experience in retail or other operationally intensive industries with focus on program management.3+ experience in change management and driving adoption of new tools, processes, and decision support.ability to effectively and independently manage multiple projects and priorities in a fast-paced, deadline-driven environment.strong service mindset and ability to use metrics to measure service levels.demonstrated ability in learning tools, processes, and effectively utilizing them for service delivery.strong written and verbal communication skills. proficiency in composing concise, accurate and appropriately targeted responses.english language proficiency.. 3+ years experience with cloud computing technologies.3+ years of networking experience.3+ years of experience with support procedures and methodologies for production computing environments.experience automating routine tasks.experience troubleshooting.experience with performance and log analysis."
1183,Marketing,Amazon,Senior Manager Customer Service Customer Advocacy,"  bachelor’s degree in business management related degree required.   10+ years experience in roles that required data analysis, program management, creative problem solving and cross-functional collaboration  10+ years experience leading leaders across varying disciplines including program, product, and analytics roles.   10+ years experience using voice of the customer analysis to drive improvements through the application of lean and/or six sigma tools and concepts  global stakeholder management experience across americas, eu and asia pacific regions  people management experience; leading multifunctional groups/teams .   excellent communications and presentation skills  knowledge in ms office programs as outlook, excel and powerpoint  ability to work on own initiative and as part of a team  results-driven focus with analytical capability  ability to innovate and simplify current processes and practices  ability to dive deep and analyze opportunities and processesamazon values knowledge of accessibility in relation to its products, devices, services, websites or environments, so as to be usable by people with disabilities."
1184,Marketing,Amazon,2023 Vendor Manager Working Student (m/w/d),"  currently enrolled as a student receiving a bachelor’s or master’s degree for the complete duration of the employment as a working student  fluent written and verbal communication in german (level - c1 or higher) and english (level - c1 or higher).   excellent communications and presentation skills  ability to work on own initiative and as part of a team  results-driven focus with analytical capability  ability to innovate and simplify current processes and practices  strong direct sales skills and a proven track record of performance  experience working with clients  high affinity towards data and technology with ability to dive deep and analyze opportunities and processesamazon values knowledge of accessibility in relation to its products, devices, services, websites or environments, so as to be usable by people with disabilities."
1185,Marketing,Amazon,2023 Vendor Manager Internship (m/w/d),"  currently enrolled as a student receiving a bachelor’s or master’s degree for the complete duration of the employment as an intern.  fluent written and verbal communication in german (level - c1 or higher) and english (level - c1 or higher).  ability to thrive in an ambiguous environment minimum 2 years of sales or customer operations experience ability to work with legal, product and internal business owners to reach mutually beneficial agreements always does what is right for the customer – relentlessly customer-focused. creative, has initiative and can constructively advocate on behalf of customers internally. ability to prioritize and manage multiple responsibilities sound business judgment, proven ability to influence others and strong analytical skills."
1186,Marketing,Amazon,"Account Representative (FR), Amazon Business"," language skills: fluent english (min. c1) and french language (min. c1) ba/bs degree or equivalent experience  strong interpersonal and communication skills contributes to a positive team environment confident in using microsoft package (especially outlook and excel).  ability to thrive in an ambiguous environment ability to work with legal, product and internal business owners to reach mutually beneficial agreements always does what is right for the customer – relentlessly customer-focused. creative, has initiative and can constructively advocate on behalf of customers internally. ability to prioritize and manage multiple responsibilities sound business judgment, proven ability to influence others and strong analytical skills."
1187,Marketing,Amazon,"Account Representative (FR), Amazon Business"," language skills: fluent english (min. c1) and french language (min. c1) ba/bs degree or equivalent experience  strong interpersonal and communication skills contributes to a positive team environment confident in using microsoft package (especially outlook and excel).  ability to thrive in an ambiguous environment minimum 2 years of sales or customer operations experience ability to work with legal, product and internal business owners to reach mutually beneficial agreements always does what is right for the customer – relentlessly customer-focused. creative, has initiative and can constructively advocate on behalf of customers internally. ability to prioritize and manage multiple responsibilities sound business judgment, proven ability to influence others and strong analytical skills."
1188,Marketing,Amazon,"Account Representative (FR), Amazon Business"," language skills: fluent english (min. c1) and french language (min. c1) ba/bs degree or equivalent experience  strong interpersonal and communication skills contributes to a positive team environment confident in using microsoft package (especially outlook and excel).  ability to thrive in an ambiguous environment minimum 1 years of sales or customer operations experience ability to work with legal, product and internal business owners to reach mutually beneficial agreements always does what is right for the customer – relentlessly customer-focused. creative, has initiative and can constructively advocate on behalf of customers internally. ability to prioritize and manage multiple responsibilities sound business judgment, proven ability to influence others and strong analytical skills."
1189,Marketing,Amazon,"Account Representative (DE), Amazon Business",language skills: fluent english (min. c1) and german language (min. c1) ba/bs degree or equivalent experience  strong interpersonal and communication skills contributes to a positive team environment confident in using microsoft package (especially outlook and excel). preferred qualifications:operating systemshypervisorlinux kerneldevice driverslow level programmingjava programmingsecuritymanual codingsqvldb
1190,Marketing,Amazon,"Account Representative (DE), Amazon Business","  language skills: fluent english (min. c1) and german language (min. c1)  ba/bs degree or equivalent experience   strong interpersonal and communication skills  contributes to a positive team environment  confident in using microsoft package (especially outlook and excel).   familiarity of product validation process by testing and proven experience for product certification testing by third party lab.  knowledge of typical data center designs/architectures, and current industry design trends.  experience with protection and control schematics and manufacturing wiring drawings will be plus.  an ability and willingness to think outside of the box to find creative and innovative solutions to reduce costs without impact on quality, reliability, or maintainability.  ability to research new designs and technologies, and develop new strategies for data center equipment.  ability to carry new design concepts through exploration, development, and into prototyping/manufacturing.why aws?about awsamazon web services (aws) is the world’s most comprehensive and broadly adopted cloud platform. we pioneered cloud computing and never stopped innovating — that’s why customers from the most successful startups to global 500 companies trust our robust suite of products and services to power their businesses.inclusive team culturehere at aws, it’s in our nature to learn and be curious. our employee-led affinity groups foster a culture of inclusion that empower us to celebrate our differences. ongoing events and learning experiences, including our conversations on race and ethnicity (core) and amazecon (gender diversity) conferences, inspire us to never stop embracing our uniqueness.work/life balancewe value work-life harmony. achieving success at work should never come at the expense of sacrifices at home, which is why flexible work hours and arrangements are part of our culture. when we feel supported in the workplace and at home, there’s nothing we can’t achieve in the cloud. mentorship & career growthwe’re continuously raising our performance bar as we strive to become earth’s best employer. that’s why you’ll find endless knowledge-sharing, mentorship and other career-advancing resources here to help you develop into a better-rounded professional. "
1191,Marketing,Amazon,"Manager, Lead Management, JP Seller Services Lead Management","bachelor’s degree (any stream), minimum grade of 2:1, second upper, magna cum lauda or equivalent and 3 to 5 years of relevant work experienceability to operate at a business level in both japanese and english (fluency in one required).passion for analytical problem-solving skills and operational excellence.evidence of experience in data driven decision making.attention to detail and capabilities to work on different projects in parallel.leadership and people manager potential, as demonstrated through work experience or extracurricular activities.advanced knowledge of microsoft excel (incl. visual basics)excellent communication skills in written and oral with the ability to face external and internal partners in a professional and matured manner.interest in e-commerce/online business. mba degree from tier i/ii business schoolsa degree in operations managementsix sigma black belt level capabilities in deconstructing processes and metrics, to identify areas of opportunity and lead the development and implementation of new processesability to motivate and focus people resources where there is no direct reporting relationshipdemonstrated knowledge of six sigma tools and lean techniquescertified project management professional (pmp)certified six sigma black belt"
1192,Marketing,Amazon,"Program Manager, Capacity Planning, Global Planning and Site Strategy (GPSS)","3+ years experience in program or project managementexperience defining program requirements and using data and metrics to determine improvements3+ years experience working cross functionally with tech and non-tech teams. business level fluency in japanese (in both written and verbal format)4+ years of work experience prior to your mba including academic and/or internship experienceproven track record of both high-level strategic thinking and detailed executioncommitted to learning new things, taking ownership and getting things donecomfortable working in a cross-functional, dynamic environment, managing multiple, sometimes competing, prioritiesdemonstrated ability to think big and influence across all levels of an organization"
1193,Marketing,Amazon,Business Development Intern 2023,currently enrolled in or will receive a bachelor’s or master’s degree with a graduation date between june 2024 and september 2025. ability to work under pressure situationsability to work in ambiguous situationshigh ownership: follows through to ensure the delivery of changes/solutions/services that fulfill the customer’s needs.flexible working in rotational shiftsgood communication skills. ability to communicate and explain to individuals & the teamstrong leadership capabilities and people management skills
1194,Marketing,Amazon,MBA Full Time Position (Class of 2023),"currently enrolled in a mba or equivalent master’s level program at the time of application with a graduation date between december 2022 – september 20233+ years of full-time industry work experience, which occurred between the conferral date from your undergraduate program and prior to starting your mba or master’s programbusiness level fluency in english (in both written and verbal format)completion of below survey: https://amazonuni.qualtrics.com/jfe/form/sv_8vofdrys5hfbhn0. experience managing full application stacks from the os up through custom applications.knowledge of aws and cloud computing concepts.good understanding of security best practices.good understanding of distributed computing environments and methodologies.commutable to the thames valley region."
1195,Marketing,Amazon,Veteran Internship Program,"proficiency in computer and analytical skills degree/ diploma. product management experience in defining product vision and roadmap for external facing products.experience with large scale distributed systemsa deep understanding of software development, architecture, and infrastructure.strong desire in building high-performance, highly-available and scalable distributed systemsdesign and coding skills in some language on some os platformgood debugging and troubleshooting skills, with an enthusiastic attitude to support and resolve customer problemsworking experience in at least 1 modern programming language (java, c/c++, perl, ruby, python, etc).experience in mobile app domainexcellent analytical and quantitative skills; bias towards data-based decision making and comfort with pro-forma financial and operational analysis."
1196,Marketing,Amazon,Sr. Technical Program Manager,"bs in a technical discipline (engineering, computer science, mathematics).5+ years of experience in technical program management5+ years of experience building and/or managing large distributed solutionsexperience creating enterprise and consumer productsgreat problem solving skills, desire to solve problems that have no textbook solutionexperience working in or leading teams following agile software development practices (scrum, etc).self-starter, quick learner and passionate problem resolver. university degree ideally in a technical or analytical discipline, mba preferredactive listener and effective communicatorstrong ownership, bias for action and willingness to role-up your sleevesexpert use of crms (e.g. salesforce.com), ms office suite, and other systemsknowledge of procure-to-pay (eprocurement), system-integration and tender-processes at large organizationdistribution sales experience a plus along with experience working with resellers"
1197,Marketing,Amazon,"Sr. Account Manager, Amazon Business, Education, Amazon Business","ba/bs degree6+ years b2b large enterprise sales and/or account management experience.superior japanese and english communication skills – both verbal and written.proven analytical skills and ability to influence people both internally and externally.decisive and able to move with speed to implement ideas.a passionate, self-starter, ready to take amazon’s local customer experience to the next level.broad commercial awareness developed in a fast-moving environment.. ability to make logical decisions while performing tasks even when provided information is ambiguous.previous experience in proofreading or post-editing of machine-translated content is a great advantage.strong analytical, writing and editorial skills.capacité à prendre des décisions logiques lors de l'exécution de tâches, même lorsque les informations fournies sont ambiguës.une expérience préalable de la correction d'épreuves ou en postédition de contenus traduits par machine est un grand avantage.solides compétences en analyse, rédaction et révision"
1198,Marketing,Amazon,"Manager, Account Management, Amazon Business, Public Sector Sales","ba/bs degree7+ years b2b large enterprise sales, account management, and/or management experience.business level communication skills in japanese and english – both verbal and written.proven analytical skills and ability to influence people both internally and externally.decisive and able to move with speed to implement ideas.a passionate, self-starter, ready to take amazon’s local customer experience to the next level.broad commercial awareness developed in a fast-moving environment..   the ability to quickly learn a varied set of software and editing tools (including html, excel, and access) is necessary, and prior experience is a plus;  sql and vba knowledge are a plus;  prior experience with presentation, organization and account/vendor management is preferred;  strong oral and written communication skills, proven multi-tasking ability, and quantitative analysis;  our environment is fast-paced and requires someone who is flexible, detail-oriented, and analytical."
1199,Marketing,Amazon,"Translation Specialist, French","french at a native level.fully-functional oral and written communication skills in english.a great deal of personal initiative, decisiveness and independence.strong and structured communication & exceptional collaboration skills.flexibility, proven ability to prioritize and work towards deadlines.strong working knowledge of cat tools, ms word and ms excel, outlook.français (niveau de langue maternelle).compétences complètes en communication orale et écrite en anglais.beaucoup d'initiative personnelle, d'esprit de décision et d'indépendance.communication solide et structurée et compétences exceptionnelles en collaboration.flexibilité, capacité avérée à établir des priorités et à travailler dans le respect des délais.solide connaissance pratique des outils de tao, ms word, ms excel, et outlook.. any additional language is a plusability to make logical decisions while performing tasks even when provided information is ambiguousprevious experience in proofreading or post-editing of machine-translated content is a great advantagestrong analytical, writing and editorial skillsworking knowledge of sql and expert level of excel is a strong advantagetoute connaissance d’une autre langue est un atoutcapacité à prendre des décisions logiques lors de l'exécution de tâches, même lorsque les informations fournies sont ambiguësune expérience préalable de la correction d'épreuves ou en postédition de contenus"
1200,Marketing,Amazon,"Key Account Manager (Brand Specialist), Hardlines","  ba/bs required;  demonstrated business discernment with effective written and oral communication skills in portuguese and english;  experience in strategy, consultancy, financial analysis, account management, product management or project management;  strong analytical skills;  abilities in cost management and defining business strategy;  the ability to use both formal and informal influencing skills inside and outside the organization.. excellent communications and presentation skillsability to work on own initiative and as part of a teamresults-driven focus with analytical capabilityability to innovate and simplify current processes and practicesstrong direct sales skills and a proven track record of performanceexperience working with clientshigh affinity towards data and technology with ability to dive deep and analyze opportunities and processes"
1201,Marketing,Amazon,"Translation Specialist (EN-FR_CA), French Customer Experience - Amazon Canada","french at a native level.fully-functional oral and written communication skills in english.a great deal of personal initiative, decisiveness and independence.strong and structured communication & exceptional collaboration skills.flexibility, proven ability to prioritize and work towards deadlines.strong working knowledge of cat tools, ms word and ms excel, outlook.français (niveau de langue maternelle).compétences complètes en communication orale et écrite en anglais.beaucoup d'initiative personnelle, d'esprit de décision et d'indépendance.communication solide et structurée et compétences exceptionnelles en collaboration.flexibilité, capacité avérée à établir des priorités et à travailler dans le respect des délais.solide connaissance pratique des outils de tao, ms word, ms excel, et outlook..   experience implementing a cloud-based technology solution in a school project or while working for a company  experience with one or more of the following domains: systems administration (linux/window), network administration (dns, ipsec, bgp, vpn, load balancing), or programming (node.js, java, ruby, c#, python, or php)"
1202,Marketing,Amazon,2023 Brand Specialist Internship (m/w/d),"  currently enrolled as a student receiving a bachelor’s or master’s degree for the complete duration of the employment as an intern.  fluent written and verbal communication in german (level - c1 or higher) and english (level - c1 or higher).   experience implementing a cloud-based technology solution in a school project or while working for a company  experience with one or more of the following domains: systems administration (linux/window), network administration (dns, ipsec, bgp, vpn, load balancing), or programming (node.js, java, ruby, c#, python, or php)"
1203,Marketing,Amazon,Tech Intern Program - AWS,"  currently enrolled in a bachelor’s degree in computer science, computer engineering, information technology, or related fields   available to complete a 12-month internship working 30hs/week  knowledge of one of the following programming languages: java, python, ruby, node.js, c#, or c++  knowledge of networking fundamentals, security, databases (relational and/or nosql), operating systems (unix, linux, and/or windows)  advanced ability to read and understand english and able to speak conversational english. ・数字分析能力 ・問題解決能力 ・コミュニケーション能力 #amazonjapan#pwdjapanplease check the website below for measures to eliminate unwanted second-hand smoking in each facility:https://www.amazon.jobs/en/landing_pages/passivesmoking就業の場所における受動喫煙を防止するための措置に関する事項については、下記リンク先をご覧ください。https://www.amazon.jobs/jp/landing_pages/passivesmokingthe salary information can be provided individually prior to the 1st interview賃金に関する条件は、１次面接の前に個別にご案内することができます"
1204,Marketing,Amazon,Tech Intern Program - AWS,"  currently enrolled in a bachelor’s degree in computer science, computer engineering, information technology, or related fields   available to complete a 12-month internship working 30hs/week  knowledge of one of the following programming languages: java, python, ruby, node.js, c#, or c++  knowledge of networking fundamentals, security, databases (relational and/or nosql), operating systems (unix, linux, and/or windows)  advanced ability to read and understand english and able to speak conversational english. 【あると良いスキル】 ・数字分析能力 ・問題解決能力・コミュニケーション能力---------------------------------------------------------------------------------please check the website below for measures to eliminate unwanted second-hand smoking in each facility:https://www.amazon.jobs/en/landing_pages/passivesmoking就業の場所における受動喫煙を防止するための措置に関する事項については、下記リンク先をご覧ください。https://www.amazon.jobs/jp/landing_pages/passivesmokingthe salary information can be provided individually prior to the 1st interview賃金に関する条件は、１次面接の前に個別にご案内することができます"
1205,Marketing,Amazon,"Senior Strategic Adoption Mgr, Amazon Business, Strategic Accounts, Amazon Business","5+ years project management, consulting experienceproven analytical skills and ability to influence people both internally and externallydemonstrable track record of business development and/or sales experienceexcellent communicator who can quickly earn the respect of the team and customersuniversity degree or equivalent experiencefluent japanese5年以上のプロジェクトマネジメント及びコンサルティング経験実証された分析能力と社内外の人々に影響を与える能力明確な事業開発もしくは営業の職歴チームメンバや顧客の信頼を勝ち取ることのできる高いコミュニケーション能力大卒相当学歴流暢な日本語におけるコミュニケーション. 【あると良いスキル】 ・数字分析能力 ・問題解決能力・コミュニケーション能力--------------------------------------------------------------------------------- preferred qualifications  proven analytical skills.  proven record of accomplishment of taking ownership and delivering results."
1206,Marketing,JnJ,"Marketing Manager, Digital Solutions"," bachelor's degree required a minimum of 5 years with healthcare experience and 5 years of marketing experience or 10+ years of clinical orthopedic experience experience working with clinical sites to generate evidence experience developing compelling sales and marketing assets to drive digital product sales strong digital literacy, including ability to analyze data and translate key findings into effective stories strong communication skills (written and verbal), including experience crafting and delivering presentations to various audiences both face to face and by teleconference comfort challenging the status quo and acting with agility within a highly structured environment consistent track record of thinking creatively, crafting simple, strategic solutions to complex problems, and an eagerness to learn travel: 20% international and/or domestic experience changing the healthcare landscape with digital solutions experience using digital solutions as a healthcare provider or patient major in marketing, business, or healthcare economics the anticipated base "
1207,Marketing,JnJ,Service Marketing Manager," a minimum of a bachelor’s degree in marketing, business, or related field is required. advanced degree preferred. a minimum of 6 years of relevant marketing experience experience in product launch: from product design to launch execution, including hardware and software experience or knowledge of capital service operations, medical devices, and technology business systems experience: proficiency using salesforce and ms office leading & relating to others: establishes good relationships with customers and other team members. builds wide and effective networks of contacts inside and outside the organization. relates well to people at all levels. manages conflict. ability to lead, inspire, partner, and positively influence collaboration, get results, and achieve desired outcomes in a fast-paced, highly matrixed organization. shares expertise: develops job knowledge and expertise through continual professional development. shares expertise and knowledge with others. uses technology to achieve work objectives. demonstrates an understanding of different organizational departments and functions. coordinating & executing: focuses on customer needs and satisfaction. sets high standards for quality and quantity. monitors and maintains quality and productivity. works in a detailed, methodical, and orderly way. consistently achieves project goals. takes ownership for actions, projects, and people. takes initiative, acts with confidence, and works under own direction. initiates and generates activity communicating: speaks clearly and fluently. expresses opinions, information, and key points of a discussion clearly. makes presentations and undertakes public speaking with skill and confidence. responds quickly to the needs of an audience and to their reactions and feedback. projects credibility. coping with pressure: works efficiently in a pressurized environment. keeps emotions under control during difficult situations. balances the demands of a work-life and personal life. maintains a positive outlook at work. handles feedback well and learns from it. supporting & cooperating: demonstrates an interest in others. adapts to the team and builds team spirit. listens, consults others, and communicates proactively. supports and respects others. upholds ethics and values. appropriately takes direction from others. follows procedures and policies. accepting change & demonstrating enthusiasm: adapts to changing circumstances. accepts new ideas and change initiatives. adapts interpersonal style to suit different people or situations. demonstrates a desire to learn and grow professionally. identifies development strategies needed to achieve career goals and meet new or changing demands of the job. ability to think strategically, solve problems, and use sound judgment service marketing experience pricing and branding strategy experience, including xaas pricing strategy service and subscription offering design experience with sap, agile, and other business systems common in medical device "
1208,Marketing,JnJ,"Senior Marketing Manager, GSM (1 of 2)"," a minimum of a bachelor’s degree is required; mba or advanced degree preferred a minimum of 8 years of marketing and / or sales experience in medical devices, or healthcare tech experience in both upstream / front-end and downstream / brand / customer-facing roles in region a minimum of 2 years working in a development environment defining aspects of a market, product solution and / or target user including the ability to understand and define customer needs and feedback and articulate to other stakeholders, including the engineering and marketing organizations medical technology or devices industry knowledge background outstanding analytics skills and ability to understand technically complex concepts and translate and simplify problems of considerable scope and complexity into manageable tasks with measurable requirements ability to exercise judgment and appropriate risk taking ability to develop and manage and nurture customer relationships track record of successfully launching complex medical devices experience in medical robotics marketing or sales commercially savvy with knowledge of and collaboration with cross-functional processes and partners in r&d, quality, supply chain "
1209,Marketing,JnJ,Assistant Brand Manager Intern," fresh graduate based in the uae, preferrably 2022 graduate candidates should have an entrepreneurial spirit and a ‘can do’ attitude proven self-starter with strong initiative, enthusiasm for business, and results orientation candidates should come up agile ways to validate insights/products/hypothesis with consumers passion for skincare & health is a plus "
1210,Marketing,JnJ,Marketing Manager – Class of 2023 J&J MedTech Marketing Leadership Development Program (MLDP) - Full Time," must graduate from an accredited mba program between july 2022 and no later than june 2023. minimum of 4 years relevant post undergraduate professional work experience required.  permanent us work authorization without the need for sponsorship now or in the future passion for improving healthcare strong problem solving, organizational, communication and analytical skills decision making, in-depth understanding of critical issues, and project management skills demonstrated ability to work independently as well as in a team environment experience in marketing, product management, market research, sales, business development, licensing and acquisitions, or related field demonstrated cycles of success in a professional business environment. "
1211,Marketing,JnJ,Stage Assistant(e) Marketing H/F," formation bac+5 avec double compétence scientifique est appréciée rigueur, esprit d’initiative et bon relationnel dynamisme et motivation capacité à travailler par projets et en équipe, gestion des priorités autonomie qualités rédactionnelles, maîtrise de l’anglais (écrit et oral), maîtrise de l’outil informatique (pack office) "
1212,Marketing,JnJ,"VP, Velys Capital Downstream Global Strategic Marketing & Power Tools Business"," bachelor's degree in business administration, marketing, engineering or related field required advanced degree (e.g., m.b.a. or m.s) is highly preferred a minimum of 5 years of experience defining, launching, and scaling digital/ capital products a minimum of 10 years of people leadership with experience building and leading high-performance teams is required ability to navigate through change and comfortable in taking risks strong political savvy excellent understanding of customer, business intelligence and industry trends. ability to challenge current practices to improve business outcomes ability to define high-level strategy as well as get into execution details outstanding financial competence and business case development commercially savvy with knowledge of cross-functional processes in r&d, quality, supply chain highly preferred data driven and analytical, to develop performance metrics and draw insights on product success consistent and proven track record working with surgeons, key opinion leaders and c-suite skilled communicator able to engage with cross functional partners and communicate effectively with senior leadership. the ability to travel up to 25%, to include domestic and international travel is required "
1213,Marketing,JnJ,US Sr. Director ASC Sales and Marketing," college degree 10+ years of progressive business experience in any of the following areas: marketing, sales, or a combination of experience in these functions 5+ years of medtech, orthopedics, other highly regulated industry experience or a combination of at least two of the above focus areas 5+ years people management experience significant and proven experience launching new products, services, and programs a proven management history with a passion for developing direct reports proven experience developing and executing successful business plans experience and proven leadership in interacting with key customers and sales force approximately 35% domestic and international travel including weekends, (with as little as one-week notice) english speaking/ writing mba or advanced degree knowledge of healthcare environment and medical device industry including u.s. payment reform; bpci, and outpatient procedures alternative site of care/selling experience experience working in hospital/clinical/asc setting "
1214,Marketing,JnJ,2023 Consumer Marketing Summer Internship,legally authorized to work in the u.s. and not require sponsorship for employment visa status now or in the future (e.g. h1-b status) you are actively enrolled at accredited university pursuing a bachelors degree with intended graduation date between december 2023 – july 2024 concentration major of marketing or relevant academic major is highly preferred you should have a minimum cumulative gpa of 3.2 (based on 4.0 scale) ability to work full time (40 hours per week) during the duration of the internship is required knowledge of the consumer package goods (cpg) industry is preferred you should possess strong creative and analytical skills to facilitate partnership with cross-functional teams
1215,Marketing,JnJ,J&J MedTech Marketing Leadership Development Program (MLDP) - 2023 Summer Internship," required: be enrolled in an accredited mba program with graduation planned no later than june 2024 minimum of 4 years relevant post undergraduate professional work experience required permanent us work authorization without the need for sponsorship now or in the future ability to relocate to assigned site location (candidate preference will be taken into consideration) passion for improving healthcare strongly preferred: strong problem solving, organizational, communication and analytical skills decision making, in-depth understanding of critical issues, and project management skills demonstrated ability to work independently as well as in a team environment experience in marketing, product management, market research, sales, business development, licensing and acquisitions, or related field demonstrated cycles of success in a professional business environment "
1216,Marketing,JnJ,"Product Director, Health System Strategy & Engagement Lead"," bachelor’s degree required. advanced degree or mba preferred. a minimum of eight (8) years of progressive and relevant healthcare industry experience is required. experience in the pharmaceutical industry is strongly preferred. marketing and/or innovation consulting experience is preferred. experience leading teams in a matrix environment required. experience in market access or payer marketing experience is preferred. experience with any of the following therapeutic areas is strongly preferred: cardiovascular metabolic, neuroscience, infectious disease, pulmonary hypertension, immunology, oncology. cross functional experiences within account management, policy, strategy is an asset. must demonstrate knowledge and success in navigating through changes in the healthcare marketplace, bringing an understanding of the industry’s customers, their challenges, and possible future healthcare scenarios. must have a track record of building and maintaining strong relationships with customers to ensure deep understanding of customer challenges and issues that impact the ability of cvm to successful position our products & services. a strong communicator that can lead delivery and creation of impactful and tailored communications to educate and mobilize critical stakeholders is required ability to communicate effectively with others and defend logical business arguments, including reaching consensus when required. ability to create compliant alignment across organizational boundaries. demonstrated leadership results both with or without direct report authority required. strong project management skills required "
1217,Marketing,JnJ,"Director, Patient Experience, Neuroscience"," education and work experience. a minimum of 7 years of healthcare business experience (ex: sales, marketing, payer/access experience, operations, supply chain, analytics) is required, of which 5 years demonstrated marketing and/or customer service experience. 2 years of proven performance in leading a team of direct reports preferred experience in more than one of the areas below is required (a mix of experiences across several of these domains is preferred): services and/or customer experience marketing strategy development working across a matrixed organization experience with predictive models and machine learning digital marketing and/or crm experience change management p&l management communication. excellent oral and written communication skills, including the ability to manage conflict and defuse difficult situations. relationship building. excellent interpersonal skills with a demonstrated track record for forging strong, productive relationships with a diverse array of customers and colleagues. collaboration. effectively work in a team environment that will require you to coordinate activities and build partnerships across multiple internal/external organizations. resourcefulness. skilled in using personal knowledge and any other available resources to resolve problems for customers and ensure their satisfaction. accountability. eager to set ambitious goals and take ownership for results. proactive defining actions and following through. flexibility. can dynamically adjust priorities due to changing circumstances. an agile learner who is comfortable operating in complex environments. "
1218,Marketing,JnJ,"[Medical] Staff, Corporate Strategy & Commercial Excellence Commercial Strategy Group Business Intelligence & Analytics Market Intelligence"," 3+ years of experience in business analytics, reporting, or simulations experience in market research experience in leading cross functional project. experience using excel to analyze data by connecting several datasets proven ability to drive business results with data-based insights. comfortable working with a wide range of stakeholders and functional teams high-level of leadership with strong communication skills fluency in japanese, business level english knowledge of healthcare relevant data sets experience in healthcare marketing knowledge or experience working in the healthcare industry bachelor’s degree is required. master’s or mba is strongly preferred. "
1219,Marketing,JnJ,Sr Director Channel Management Pharmacy," bachelor’s degree required; advanced business degree (mba) or pharmacy degree preferred 15 or more years of overall work experience is required, with a preference for at least 10 years in the pharmaceutical / healthcare industry experience working effectively and leading and influencing in multiple stakeholder environments required previous people management experience is required with proven track record of developing leaders and teams experience working in ambiguous environment; ability to shape insights into strategy and deliver executional excellence is required excellent planning, execution and project-management and analytical skills required ability to convey information with clarity and directness required experience in the account management or sales/field personnel management is highly preferred previous experience in an analytical function (such as finance, marketing, strategic analysis or related analytical role) is highly preferred experience with understanding and creating contract terms, conditions and partnering with legal on business issues is preferred "
