,job_title,job_desc,company,category
248,Technical Consulting Engineer - LAN switching,"?
work directly with customers to tackle complex technical issues
diagnose, troubleshoot and resolve incidents related to cisco products (mainly related to cisco's catalyst switches), services, and solutions
be a member of an international team of trusted technical experts to worldwide cisco customers and partners
engage in cross-technology collaborations
recreate customer technical problems within cisco’s internal state-of-the-art labs
be the first to lay hands on the latest and greatest cutting-edge technologies within the enterprise domain
collaborate with the engineering teams to improve product quality by identifying and submitting software defects
what do we expect from you:
knowledge of network and transport infrastructure protocols
solid understanding of network infrastructure and network hardware (mainly enterprise-class routers & switches)
lan and wan production environment experience
good analytical and problem-solving skills
ability to understand the network, narrow down the issue and implement the fix
ability to quickly adopt and learn new technologies and products using documentation and internal resources
strong experience working with external customers. good communication skills and ability to manage different stakeholders
strong end-to-end ownership and drive toward resolving customers' problems.
working independently, but comfortable in a team environment
we'll be very impressed if you can also show one of these:
knowledge and experience in at least one of the network switching products: c2k/c3k/c4k/c6k/c9k/industrial ethernet switches
hold a current valid industry-recognizable accreditation
basic knowledge of any programming language (preferably python)
what’s in it for you?
unique possibility to work fully remote from your location within the european union
you will get targeted, structured training helping you to ramp up your knowledge
you will be given a mentor that will help you to get up to speed and grow in your first few months
you will join a team of great people who are experts in what they do while sharing an atmosphere where everyone supports each other and grows
opportunity to shape yourself into an industry-leading networking expert with outstanding problem-solving and network troubleshooting skills
unlimited access to any of cisco’s hardware and software products from across the entire cisco portfolio
exceptional opportunities to grow - including access to resources, a variety of trainings, certification paths (e.g. ccie/devnet), rotations to different technology teams
real impact on cisco business by participating in internal projects focusing on automation, product development and adoption, process and tools optimization
you will be able to master communication and client engagement skills by being exposed to customers and stakeholders on many levels
stable working hours: monday – friday 8am – 4pm central european time (with periodic weekend shifts on saturday or sunday 8am – 2pm – with additional monetary and a day off compensation).
",Cisco,Marketing
249,Cybersecurity Partner Business Development Specialist - Global Service Providers,":

 • a degree in a technical field or equivalent and several years of sales experience in a fast-growth, high-technology company is required.
 • an mba degree is a plus.
 • experience selling in a high technology and networking and/or security industry and knowledge of lan and/or wan networks is preferred as well as experience in selling av, f/w, ngips, ngfw, malware, packet capture and soc based solutions.
 • native german language skills.

desired skills:

 • motivated personality
 • serves high ethical standards
 • interpersonal communication and relationship skills
 • business planning and organizational skills (write and agree to business plans)
 • business reporting and execution (monthly forecast, pipeline development).
 • persuasiveness, sales ability
 • ability to build visions and execute upon the joint plans
 • ability to analyze market figures and market potential
 • it business knowledge
 • technical knowledge on it networking related topics
 • tenacity to achieve mid and long-term development goals
 • teamwork, collaboration
 • responsiveness, reliability
 • ability to handle critical issues
 • growing the business and broadening the technology portfolio
 • target oriented (achieve/overachieve goals)

",Cisco,Marketing
250,Secure Network Analytics (XDR) Customer Success Specialist,"
•          customer obsessed: enthusiastically understands customer needs and aligns architectural and vertical expertise to multi-functional teams to drive alignment on decisions that enhance customer value.
•          technical guru: technical knowledge and the ability to understand and connect customer use cases/plans with cisco solutions and how cisco solutions can be optimally applied in a customer's environment to accelerate customer value. a drive for continued learning in new technologies, functionality, and standard methodologies
•          cross-team collaborator & influencer-work across internal and external teams of all levels to actively inspire technical implementation decisions and work towards a common goal. ability to operate and interact with customers in a remote/virtual and face-to-face environment (varies by role).
•          business acumen: clear understanding of high-level business landscapes, including critical strategic priorities, processes, and bold marketplace
•          results oriented: interest in and confirmed execution ability with relevant technologies and customer outcomes.
•          first responder: skilled at issue management and handling customer expectations.
•          effective communicator: delivers complex information confidently and convincingly appropriate to a diverse audience that produces clarity and impact.
required experience
•          2-5 years of experience in technical consulting or direct customer interfacing/engagement role, knowledgeable of industry-standard methodologies related to a domain
•          thorough understanding of the technical fundamentals of aligned technology/specialization areas, including features and use cases and an ability to define and articulate how technology can be used to solve business challenges
•          cisco technical certifications: ccna / ccnp / ccdp/ ccie or equivalent
•          industry certifications: cism / cissp or equivalent
•          bs engineering, computer science, masters
if you are looking for hands-on involvement in crafting the future direction of cisco and customer experience, we have a place for you.
we are cisco
#wearecisco, where each person is unique, we bring our talents to work as a team and make a difference. here's how we do it.
we embrace digital and help our customers implement change in their digital businesses. some may think we're ""old"" (30 years strong!) and only about hardware, but we're also a software company. and a security company. an ai/machine learning company. we invented an intuitive network that adapts, predicts, learns, and protects. no other company can do what we do - you can't put us in a box!
but ""digital transformation"" is an empty buzz phrase without a culture that allows for innovation, creativity, and even failure (if you learn from it.)
day to day, we focus on the give and take. we give our best, our egos a break, and we give of ourselves (because giving back is built into our dna.) we take accountability, we take bold steps, and we take the difference to heart. because without diversity of thought and a commitment to equality for all, there is no moving forward.
so, you have colorful hair? don't care. tattoos? show off your ink. like polka dots? that's cool.
 
 ",Cisco,Marketing
251,Strategy & Insights Manager - Global Virtual Sales Specialists,"
5+ years in a related role (finance, marketing, business ops, etc.), strategy & planning experience a plus
let’s make it happen! mentality. you are energized by finding solutions to complex problems.
persistent accuracy and attention to detail.
outstanding skills translating data and delivering recommendations to sales leaders through well-crafted presentations stating trends, patterns and insights.
strong verbal & written communications skills; ability to engage with stakeholders at all levels
strong project management & organization skills; (agile knowledge a plus!)
a standout colleague. you love a challenge, you've always got your teammate's back, and you're inspired working with others to achieve success
tools proficiency: must: expertise in sql, tableau and salesforce reporting; strong grasp of excel.
nice to have: alteryx, r, and python
",Cisco,Marketing
252,"Sourcing Commodity Manager, Mixed Signal & Timing","

you will have experience with mixed signal and timing technologies, and knowledge of the industry. you have business experience, technical knowledge, people skills, aren't intimidated by titles and can work with people towards a shared goal. you are an innovator and you have a passion for technology.
you'll use your ability to influence both inside and outside cisco, to make sure we execute our strategy. your top negotiation skills are used daily so that cisco is competitive in the marketplace and our customers lover our products.

",Cisco,Marketing
253,Federal Civilian Account Manager,"
• bs degree or equivalent
• you have 10+ years selling into federal civilian agencies, executive and technical level, and it solution sales experience running a sales territory
• extensive experience selling to cxo personnel
• you have proven an understanding of government contracts and procurement vehicles
• you possess strong communication skills coupled with superior negotiation skills at cxo level
• data networking technical knowledge strongly preferred.
• you have a validated and successful sales background developing a business strategy and multi-year business plan, collaboration, partnership, and delivery of customer success by working
• you have sold to government customers in federal civilian agencies, specifically extensive at executive and technical level. 
• experience selling into large accounts and complex solutions
• preferred work location of washingtondc or in the surrounding areas",Cisco,Marketing
254,Senior Front-End Software Engineer,"
we’re looking for someone that enjoys wearing many hats, a self-starter that’s willing to jump headfirst into the code and start creating or improving it immediately. if you’ve tried a few different web stacks and have your favorites, that’s a good sign!
at least 10 years of demonstrated proficiency in web development using well known javascript frameworks like reactjs and consuming restful apis exposed by microservices
deep knowledge of modern web front libraries & tools (bootstrap, angular, react, webpack, …)
ability to take ownership of projects with minimal input and direction
experience in developing sophisticated software products with user interface catering to multiple personas
delivering high-quality code, components and documentation
understanding of microservices, cloud deployments, continuous integration, git, automation and devops
experience of working in a fast-paced agile environment
strong communication, interpersonal, and organizational skills
curious and a genuine desire for learning new technologies and developing new ideas
fluent in written and spoken english

 desired skills
good experience with full-stack development or one of the modern major web environments (php, nodejs, python, go)
cloud native: containers, virtualization, kubernetes, and openstack
ability to achieve/stretch goals, being proactive and agile while working with diverse teams – including partners - in various time zones. 
you’ll be a phenomenal fit if you: 
can write in javascript easier than could in your native language
will see the importance of unit testing
are always on the lookout for ways to improve the codebase and developer experience
will care that the text isn't vertically aligned in that button
   ",Cisco,Marketing
255,"Leader, Central Operations Services (GMO)","
this people leader role requires significant collaboration with many cross-functional leaders within supply chain operations.
10+ years of supply chain experience (cisco or industry), including with materials planning, supplier relationship management, outsourced manufacturing, or program management
understands and applies general business concepts and principles including profit and loss statements, cost-benefit analysis, and return on investment calculations to drive data informed decisions. able to build and use financial analyses and compares (quarter over quarter, year or year) to explain current performance in the context of the macro business situation, and use this insight to achieve future desired outcomes
broad understanding of cisco’s customers, markets and products knowledge & experience. understands cisco’s business approaches and macro business environment. able to align internal processes with corporate objectives. can effectively represent that understanding in meaningful ways to others.
provides thought leadership. sees connections between supply chain actions and strategic business outcomes. anticipates future threats and opportunities for our customers and makes decisions based on global business conditions and strategies. strategies are inclusive of data and intuition and encompass whole systems thinking.
basic knowledge of how business is transacted through cisco’s systems and overall it architecture. understands and align business needs to the it architecture and ensure they support effective execution of the business.
capable of leading conversations to influence and drive better decisions with multiple partners, often at the director, vp and svp levels.
confidently presents own position despite resistance or unfavorable reactions from others. balances problems or conflicts openly and directly. has the conviction to take risks, make decisions and advance when needed to achieve desired business outcomes.
minimum 5 years of people management experience preferred. manages a team of professional-level employees responsible for manufacturing and inventory management or supplier management operational activities and projects. ensures processes, systems and people operate in concert with each other and the necessary training, support and metrics are in place to measure and self-correct performance. translates business and process improvement strategies into operational objectives and plans for the group, including resourcing, budgets and dedication plans. provides mentoring and guidance on job performance and career development to direct reports. models and provides leadership examples for organization. drives to a global, diverse, and open environment.
#wearecisco, where each person is unique, but we bring our talents to work as a team and make a difference powering an inclusive future for all.
we embrace digital, and help our customers implement change in their digital businesses. some may think we’re “old” (36 years strong) and only about hardware, but we’re also a software company. and a security company. we even invented an intuitive network that adapts, predicts, learns and protects. no other company can do what we do – you can’t put us in a box!
but “digital transformation” is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure (if you learn from it.)
day to day, we focus on the give and take. we give our best, give our egos a break, and give of ourselves (because giving back is built into our dna.) we take accountability, bold steps, and take difference to heart. because without diversity of thought and a dedication to equality for all, there is no moving forward.
so, you have colorful hair? don’t care. tattoos? show off your ink. like polka dots? that’s cool. pop culture geek? many of us are. passion for technology and world changing? be you, with us! ",Cisco,Marketing
256,Sr. Product Quality Engineer,"
you excel at data analytics and can transform and model data with the goal of discovering useful information, suggesting conclusions, and supporting decision-making. you have good knowledge and understand how to measure and improve quality. you can lead individuals and teams to determine root cause of field failures. you can provide risk assessment. you can also determine if appropriate screens or containment actions should be implemented based on failure mechanism and data analysis until such time that long term corrective action(s) are put in place. you can prepare technical reports, summarize them, and communicate with appropriate quality, manufacturing, business ops and engineering teams in an effective and collaborative manner. you can assist with “change implementation” and the objective to transition the organization from a reactive to a proactive culture to better meet internal and external customer requirements. you can harmonize with functional groups at all levels to address and resolve critical product and customer issues.
our minimum requirements for this role
bs/ba in engineering (electrical) with data analytics experiences.
very good knowledge of hardware design process, engineering qualifications, and data analytics tools and software.
while this position is largely focused on the quality performance of hardware platforms, a knowledge of software quality is very helpful.
preferred: familiarity with agile and/or automation
",Cisco,Marketing
257,Program Manager - Data Enablement & Analytics,":

a leader with strong data analytics & program management skills working across geographies connecting the data team together to drive projects that support organizational needs. you are able to enable collaboration across the team & outside the team. you are able to drive & share progress on the various data projects.

education and experience:

graduate in engineering, statistics
pg or certification in data analytics / data science will be a plus
6 to 8 years’ experience of business analytics/data analytics in supply chain
program management certification
teambuilding, conflict resolution, influencing & negotiation
strong business communication

#wearecisco, where each person is unique, but we bring our talents to work as a team and make a difference powering an inclusive future for all.
we embrace digital, and help our customers implement change in their digital businesses. some may think we’re “old” (36 years strong) and only about hardware, but we’re also a software company. and a security company. we even invented an intuitive network that adapts, predicts, learns and protects. no other company can do what we do – you can’t put us in a box!
but “digital transformation” is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure (if you learn from it.)
day to day, we focus on the give and take. we give our best, give our egos a break, and give of ourselves (because giving back is built into our dna.) we take accountability, bold steps, and take difference to heart. because without diversity of thought and a dedication to equality for all, there is no moving forward.
so, you have colorful hair? don’t care. tattoos? show off your ink. like polka dots? that’s cool. pop culture geek? many of us are. passion for technology and world changing? be you, with us! ",Cisco,Marketing
258,"Enterprise Architect, Customer Delivery - UKI Public Sector","
customer influencer at cxo level, conduit between customer and cisco’s customer experience team
inclusivity and high emotional intelligence are at the core of your personality.
big thinker, you stretch the thinking of how technology can be used for business success
technology visionary and evangelist, a leader of strategic technical direction
able to understand, create and articulate business architecture, with supporting financial analysis
ability to assess it capability and maturity in the enterprise and public sector markets. 
extensive experience in leading complex architectural engagements, and conversant with architectural frameworks and how to use them.
strong conceptual understanding of multiple technologies and how they drive business transformation
you’ll be known for your keen problem solving, critical thinking, active listening and negotiating skills
leadership and innovation skills – ability to demonstrate where you have led innovative business or technology programs
someone who achieves success through teamwork and collaborates strongly with others for the overall success of the business
business writing, board level presentation and communication skills in person, and on video
this role will require collaborative presence within the uki region, so you must be prepared to travel to customer and cisco locations on a regular basis. 
you will thrive on supporting development of early in career colleagues and be an experienced mentor.
customer engagements will require the functional task management of colleagues to scale.
experience of matrix management organizational structures is required.
a uk security clearance is required for this role, the applicant should either hold, or have recently held, or be prepared to be put forward for a uk security clearance.
  ",Cisco,Marketing
259,Business Development Manager (Cloud-native SaaS),"
3-5+ years of experience in the tech space (preferably with saas)
previous experience with and a good understanding of cloud-native computing
technical in nature, curious and interested to learn about the rapidly growing space of cloud solutions
proven ability to influence others and create a sense of urgency
motivated by a career in sales
someone who has excellent written & verbal communication skills 
a self-starter, focused, dynamic, and eager to learn
bonus points:
hubspot or saleforce experience
 ",Cisco,Marketing
260,Internship - Global Market Development (Bachelor/Master) Germany,"start date: as soon as possible
duration: 6 months fulltime 
work location: berlin or hamburg, hybrid
why you’ll love cisco
everything is converging on the internet, making networked connections more relevant than ever before in our lives. our employees' revolutionary ideas impact everything imaginable - from entertainment, retail, healthcare, and education, to public and private sectors, smart cities, smart cars, and everyday devices in our homes.  here, that means you’ll take creative ideas from the drawing board to powerful solutions that have real world impact.   you’ll interface with cisco leaders, partner with experienced mentors, and develop incredible relationships with colleagues who share your interest in creating an inclusive and sustainable future for all. 
educating the learners who connect the world
cisco networking academy’s 25 years’ history of educating an industry tells its own story of the rising demand for technology skills to power an inclusive future for all. faced with the challenge of educating technology talent to keep ahead of digital transformation across all industries has created a need to continually evolve curriculum and innovate learning platforms, using learning science as a foundation to engage an ever-increasingly sophisticated community of learners. public and private partnerships make this all possible.
about
cisco networking academy is one of the world’s longest-running and purpose-driven it skills-to-jobs programs. 17.5 million global learners have trusted cisco networking academy for skills-to jobs curriculum and connections with an educational pathway to meaningful work.
we are currently offering an internship within the cisco netacad global market development team to support our operations in berlin or hamburg.
the intern will be focus in:
research, analyze and explore different engagement models to identify new market segments and opportunities to position cisco’s netacad program
work with international partners around the globe to support the execution of joined partnership programs and projects
report on the achieved milestones and results of different program and projects
develop and manage potential and existing key contacts to partners and key stakeholders
plan and facilitate international workshops and visits in cooperation with partners to present cisco’s netacad program
coordinate and support event logistics and event onsite support when needed
support marketing and communication activities
competencies:
have the ability to engage and collaborate with colleagues in a multicultural environment
have good communication, presentation and writing skills
good understanding of market research methods
solid analytical skills to identify and to prioritize market opportunities
frist experiences in project planning and execution as well as time management skills
enjoys working to tight deadlines in a high-pressured environment
excellent english language skills
profile:
be a true self-starter, self-driven, conscientious, and proactive, with the ambition and energy to succeed in a fast moving and dynamic international organization
be confident, resilient, and committed, with a highly developed team spirit
have a can-do pragmatic approach to problem solving
enjoy the challenges and opportunities provided by new technologies
university student preferably in foreign languages, corporate social responsibilities (csr), marketing, pr & communications, business economics or other social sciences departments.  
#wearecisco, where each person is unique, but we bring our talents to work as a team and make a difference. here’s how we do it.
we embrace digital, and help our customers implement change in their digital businesses. some may think we’re “old” (30 years strong!) and only about hardware, but we’re also a software company. and a security company. a blockchain company. an ai/machine learning company. we even invented an intuitive network that adapts, predicts, learns and protects. no other company can do what we do – you can’t put us in a box!
but “digital transformation” is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure (if you learn from it).
day to day, we focus on the give and take. we give our best, we give our egos a break, and we give of ourselves (because giving back is built into our dna). we take accountability, we take bold steps, and we take difference to heart. because without diversity of thought and a commitment to equality for all, there is no moving forward.
so, you have colorful hair? don’t care. tattoos? show off your ink. like polka dots? that’s cool. pop culture geek? many of us are. passion for technology and world changing? be you, with us!",Cisco,Marketing
261,Country Digital Acceleration Leader for National Critical Infrastructure,"
should you be interested in this role you should come with:
passionate about making switzerland a leading country on the worldwide digital map
creative strategic thinker
strong background in national critical infrastructure, ie transport, utilities, defense, logistics
strong ability to orchestrate cross-functional, multi-disciplinary resources
ability to understand policy and business priorities of cisco business partners and define technology strategies that help to address those priorities
several years of project management and business development experience in a dynamic it, software, services and solution business within the enterprise technology space
experienced in motivating diverse teams to achieve set goals
demonstrate success in achieving objectives
experiences in digital transformation consulting
experience collaborating with it and non-it decision makers
able to understand, articulate and position the value of technology-based solutions to our customers
excellent written and verbal communication skills in english and german

desired skills:
mastery in designing and executing a successful sales strategy regarding digitization projects
strong understanding of national critical infrastructure challenges, ecosystem and solutions
ability to understand customer needs and build a shared vision around a technology innovation journey focused on delivering outcomes that match their priorities
strong understanding of the market developments and trends
broad understanding of digitization and the role cisco can play
business and financial expertise to identify and qualify opportunities
comprehension of a broad range of cisco technologies
excellent communications skills - inside the company, with customers and partners, with government officials, etc.
good knowledge of techniques for planning, monitoring and controlling programs
project/budget/contract management skills
sufficient seniority and credibility to advise cda track stakeholders on their projects progress in relation to the program
the ability to find ways of solving or pre-empting problems
effective leadership, interpersonal and communication skills

we are cisco
#wearecisco, where each person is unique, but we bring our talents to work as a team and make a difference powering an inclusive future for all.
we embrace digital, and help our customers implement change in their digital businesses. some may think we’re “old” (36 years strong) and only about hardware, but we’re also a software company. and a security company. we even invented an intuitive network that adapts, predicts, learns and protects. no other company can do what we do – you can’t put us in a box!
but “digital transformation” is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure (if you learn from it.)
day to day, we focus on the give and take. we give our best, give our egos a break, and give of ourselves (because giving back is built into our dna.) we take accountability, bold steps, and take difference to heart. because without diversity of thought and a dedication to equality for all, there is no moving forward.
so, you have colorful hair? don’t care. tattoos? show off your ink. like polka dots? that’s cool. pop culture geek? many of us are. passion for technology and world changing? be you, with us!
#li-emeaam1
#li-priority",Cisco,Marketing
262,Architecture Manager - Supply Chain Transformation,"

you are a supply chain professional who is effective in influencing and using effective collaborative relationships for success. you have excellent analytical, written, and verbal communications skills and the ability to influence, interact, and present at senior executive levels. you excel at developing and implementing supporting business processes, metrics, and continuous improvement roadmaps. you are results oriented, ambitious, flexible, and able to adapt in a fast-paced, changing environment. you work multi-functionally to position and orchestrate a solution consisting of multiple products. you excel at leader development through coaching, attracting top talent and empowering teams to be their best.
qualifications
10 years of business architecture experience
minimum 2 years managerial experience
experience delivering large cross-functional initiatives in a semiconductor manufacturing supply chain
extensive experience leading business architecture practices across complex cross-functional teams
a wide understanding of supply chain with specific and in-depth knowledge in the subject areas for hardware, software, cloud and services
demonstrated ability to apply architectural practices and framework to business strategy and solutions
experience with business architecture methodologies and supporting technologies to map and manage business policy, process, and technology architecture models
able to work effectively at all levels of an organization with the ability to influence others to move toward consensus
strong situational analysis and decision-making abilities
inspiring leader with a curiosity to learn from a variety of internal and external sources
program management expertise, knowledge of supply chain systems, and a proven ability to drive the efforts with large cross functional teams
ability to implement strategy into clear action plans and lead teams to a common goal
ability to summarize detailed requirements into a digestible, fluid message that can be tailored for multiple levels of the organization
proven working experience in agile development process

#wearecisco, where each person is unique, but we bring our talents to work as a team and make a difference powering an inclusive future for all.
we embrace digital, and help our customers implement change in their digital businesses. some may think we’re “old” (36 years strong) and only about hardware, but we’re also a software company. and a security company. we even invented an intuitive network that adapts, predicts, learns and protects. no other company can do what we do – you can’t put us in a box!
but “digital transformation” is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure (if you learn from it.)
day to day, we focus on the give and take. we give our best, give our egos a break, and give of ourselves (because giving back is built into our dna.) we take accountability, bold steps, and take difference to heart. because without diversity of thought and a dedication to equality for all, there is no moving forward.
so, you have colorful hair? don’t care. tattoos? show off your ink. like polka dots? that’s cool. pop culture geek? many of us are. passion for technology and world changing? be you, with us! ",Cisco,Marketing
263,Business Analyst - Sales Incentives Operations,"
bachelor’s degree or equivalent.
typically requires 5+ years working experience in a combination of business or it consulting, business operations, and analyst roles.
experience in excel, sql, access, and other office applications
experience in documenting processes and detailed business requirements.

",Cisco,Marketing
264,Territory Account Manager,"
* at least 5 years sales experiences in account and channel; at least 2 years sales experience in commercial accounts.
* demonstrated sales record year on year
* local sales, channel and management experiences in hunan and jiangxi territories is preferred
* must have both the sales skills and technical knowledge to make presentations and lead customer discussions to advance the sales process
* will need to make important resource decisions that apply both corporate and account team resources to new opportunities
* ba degree - mba or graduate degree preferred
* specific examples of closing deals
* sell solutions to ent or public sector.
* developing customer relationships
* understanding a broad range of cisco technologies required",Cisco,Marketing
265,"Global Communications Sr. Manager, Country Digitization & Networking Academy","
you are an excellent writer, communications strategist, and media relations expert with an eye for connecting external trends to the business. you understand how engaging with governments and driving corporate reputation can grow a business and shape how the technology industry is viewed by society. ideally, you’ll have experience running communications campaigns at a technology company, a pr agency, or within a government organization. you’ll have a learning mentality and a fixation for staying on top of the news. you should possess a general understanding of current affairs, major geopolitical events, and trending discussions regarding public sector industries. most importantly, we want you to have proactive and fun executive polish and leadership skills.

minimum requirements:
a bachelors degree and 8+years of experience in communications focused in a public sector environment.
proven experience developing and executing strategic pr campaigns tied to sales targeted to public sector and private sector.
preferred qualifications:
confident working at the executive level.
outstanding writing skills with experience creating content for external communications.
understanding of geopolitical and current affairs in the global context and public sector business landscape.
experience delivering integrated communications activities across paid, earned, owned, and social platforms.
",Cisco,Marketing
266,Security Consulting Engineer,"
demonstrated ability in the information and network security industry in addition to a bsc in computer science, engineering or mathematics (or additional 2 years of experience). mba or msc in information security is preferred.
specific expertise in multiple cisco security technologies such as: firepower ngfw, ise, trustsec, stealthwatch, asa, ngips, amp, anyconnect, threatgrid, umbrella, web security appliance, e-mail security, cloudlock, tetration, and meraki mx
deep technical expertise in two or more of following: network security, network visibility, segmentation, endpoint security, threat management, cloud security, e-mail security
must have a good level of foundational networking (routing and switching) and cloud skills and experience.
experience in implementing management and monitoring security infrastructure elements
experience with preparing, planning, designing, implementing, optimizing, and operating network security solutions
deep understanding of the networking and security business functions and how technology solutions can play a key enabler role.
good awareness of other vendor security technologies
ability to influence customer solution teams and designs.
innovation and out of box thinking
excellent written, verbal and presentation skills
strong customer-facing design and architectural skills.
proven ability to document, propose and present comprehensive networking and security solution recommendations, and designs.
operate with limited supervision. determines methods and procedures on new assignments.
be a trusted advisor & mentor. involved in strategic projects with high visibility. the emphasis is on complexity, active participant/initiator and leader.
expected results
independently applies solutions and templates to complete deliverables.
leads in creating and delivering consulting recommendations to the customer.
identifies and initiates the collaboration for problems of diverse scope and complexity.
creates templates, intellectual capital, and standardized materials for future reuse and delivery.
mentors others and helps to grow team delivery capability.
desired skills
good understanding of minimum one of the following: aci, dnac/sda or sdwan.
automation and scripting skills (ansible, python, c/c++/c# etc)
cisco technical certifications (ccie, ccnp etc)
cloud skills and certifications (i.e. aws, azure, ccsp).
cissp, cism and or other industry security certifications.
leadership and mentoring.
good understanding of enterprise architecture frameworks (i.e. togaf, sabsa) and/or security standards (i.e. nist, iso-27001).
proficiency in dutch and/or danish will be considered a plus.
security clearance will be considered a plus.
knowledge of iot/ics/ot technologies will be considered a plus.
good to have siem and big data mining skills.
good to have pen testing and vulnerability management skills.
we are cisco
#wearecisco, where each person is unique, but we bring our talents to work as a team on innovative technology and powering a more inclusive future for all. how do we do it? well, for starters – with people like you!
we embrace digital, and help our customers implement change in their businesses. sure, we’re a company that’s 35 years strong and maybe you’ve heard we’re a hardware company. but we’re also a software company. a security company. an ai/machine learning company. we even invented an intuitive network that adapts, predicts, learns, and protects. and we’re the tech behind keeping the world connected, productive, and ever adapting in our hybrid world by way of webex.
day to day, our teams have each other’s backs. we tackle whatever challenge comes our way, we recognize our accomplishments, and we grow together. we celebrate one another – from big life moments to big career moments. and giving back is in our dna (we get 5 days off each year to do just that too)!
what’s powering an inclusive future for all look like? we know that without diversity of thought and a dedication to equality, there is no moving forward. our 30 inclusive communities are leading the way, and together we’re committed to learning, listening, caring for our communities, and supporting the most vulnerable through our innovation, amazing culture, and a collective effort to make this world a better place.
so, you have colorful hair? don’t care. tattoos? show off your ink. like polka dots? that’s cool. pop culture geek? many of us are. passion for technology and world changing? be you, with us! #wearecisco 
#li-hybrid",Cisco,Marketing
267,Packaging Engineer,"
we highly value a curious mindset and a pragmatic approach to problem solving. you are committed to excellence and have a passion for making a difference. you can influence at various leadership levels for a win-win outcome and possess excellent communication and organizational skills. you have a commitment to teamwork and pushing the team and organization to success.
possible backgrounds to be successful:
a university degree in packaging engineering, mechanical engineering or other similar engineering disciplines
professional and/or educational experience in industrial design
minimum 5 years of working experience in a related discipline, packaging design, or industrial design for electronics industry
understanding of bill of materials (boms) structures and product lifecycle management
ability to successfully manage multiple projects concurrently
experience and competence in computer skills including office (outlook, excel, word, and power point) and 3d cad (solidworks preferred)
the position requires an understanding of product design and dynamics, industrial design, business management skills, packaging testing and an ability to create innovative packaging solutions.
#supplychainstrong ",Cisco,Marketing
268,Practice Manager - AppD CX Centers,"
 excellent communication skills in english.
   influencing skills
   high level of organizational skill
   high emotional intelligence
    benefits
if the award-winning culture at cisco appdynamics is not enough to entice you, here are some more reasons that would make you excited to get out of bed and raring to go each morning:
we are passionate about supporting our team to achieve their goals, so everyone has a lot of opportunities to attend training and conferences. in those training, we learn new skills to stay up to date with the latest methodologies, technologies, and soft skills to unleash the potential of each team member.
moreover, we offer competitive compensation, a generous paid time off policy + 5 extra days for volunteering, private health care, pension, parental support, employee stock purchase, and other perks such as mobile phone, gym, and much more!
 ",Cisco,Marketing
269,"Virtual Sales Account Manager - JM, OECS","
if you enjoy selling in a changing environment, are goal motivated and believe in performance rewards for exceeding annual sales goals through strong collaboration with partners and internal stakeholders, we have a place for you.
who you are
· 5+ years of experience of b2b sales in similar industry or adjacent industry, preferably at a vendor or competitor
· you've got experience owning the full sales cycle (prospecting, customer demos, negotiating and closing the sale).
· you are able to demonstrate strong sales achievement ie. consistent achievement at or above quota, or a history yoy growth in your target market.
· you have a broad understanding of cisco’s competitive landscape with deeper understand of our top 2-3 competitors
· you have demonstrated informal leadership such as thought-leadership, mentoring, etc
· exceptional written and oral communications skills. the role requires the ability to understand and clearly articulate the business benefits (value proposition) of our products and services
· you have a history of career progression and desire for professional development
· experience with salesforce.com
  we are cisco
#wearecisco, where each person is unique, but we bring our talents to work as a team and make a difference. here’s how we do it.
we embrace digital, and help our customers implement change in their digital businesses. some may think we’re “old” (30 years strong!) and only about hardware, but we’re also a software company. and a security company. an ai/machine learning company. we even invented an intuitive network that adapts, predicts, learns and protects. no other company can do what we do – you can’t put us in a box!
but “digital transformation” is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure (if you learn from it.)
day to day, we focus on the give and take. we give our best, we give our egos a break and we give of ourselves (because giving back is built into our dna.) we take accountability, we take bold steps, and we take difference to heart. because without diversity of thought and a commitment to equality for all, there is no moving forward.
so, you have colorful hair? don’t care. tattoos? show off your ink. like polka dots? that’s cool.",Cisco,Marketing
