,job_title,job_link,job_desc
297,Maintenance Program Manager - Workplace Resources,https://jobs.cisco.com/jobs/ProjectDetail/Maintenance-Program-Manager-Workplace-Resources/1389815," Lead the global real estate portfolio infrastructure life cycle replacement program. Incubate and handle IoT projects to develop Smart buildings and digital workplaces. Develop support models for connected chillers, POE devices and other new technologies. Drive global operational standards and improvements across the maintenance function. Support financial and procurement activities related to the program as needed. Drive scope, schedule and budget of the global Maintenance Excellence program and deliver specific elements to agreed upon outcomes. Ability to work with and sometimes lead peers and service providers across multiple time zones and cultures. Development and management of reporting across portfolio of projects from inception through delivery including scope, schedule, budget and risks. Maintain central and accessible repository of information from strategy to delivery to operations. Communicating results to senior leadership and across the organization through a variety of methods including presentations as needed. Facility operational knowledge Program/project management capabilities Financial skill including budgeting, tracking and cost estimating Strong verbal and written communications abilities Able to lead the team through complex issues in a collaborative environment Consistent track record to accomplish assignments with minimal direction, including the ability to partner, work horizontally and bring multiple resources together to accomplish shared goals. Ability to develop positive relationships and influence broadly (up, down, across) in order to reach the best possible outcome for Cisco. Are a creative, innovative, and curious individual Ability to tell stories with data, educate effectively, and instill confidence, motivating partners to act on recommendations. Bachelors degree and 8+ Years’ experience in a related field."
298,Global Partner Marketing Manager for Cloud Market Places,https://jobs.cisco.com/jobs/ProjectDetail/Global-Partner-Marketing-Manager-for-Cloud-Market-Places/1392006," You will own the partner marketing strategy and plan for Cloud Market places in close collaboration with the Global Partner Marketing Organisation. This will build on a deep understanding of the go to market motion, business goals, partner prioritization, and planning for marketing alignment, including their public cloud marketplaces. You will build and manage a global partner marketing plan, including investment strategy, spanning customized joint go to market activities that include thought leadership, customer success stories, and demand generation. You will own development and maintenance of partnership messaging, related content including sales enablement materials and maintain partnership digital platforms including cisco.com partnership pages and internal platforms You will build a plan for external and internal communications including promotion and awareness plans across digital and social channels, for internal, partner, channel and customer audiences in collaboration with the Global Partner marketing organization. You will supervise and report results on a quarterly basis Have 5+ years of B2B Marketing and Communications experience, preferably in tech and with a Cloud provider (e.g. AWS, Azure, Google Cloud) Have 3+ years of partner marketing or related experience Have a proven record of accomplishment in working in balanced high-performance teams Possess demonstrated digital marketing success Experience in a matrixed organizational structure Demonstrate personal leadership and decision-making skills in a sophisticated, agile, and fast-paced environment. Modern marketing skills and experience. Ability to build and lead global virtual teams across the business with cross-functional management. Excellent oral/written communications skills are vital to drive programs and influence partners with strategies, plans, and metrics. Experience crafting and driving programs through cloud partners and experience in marketing collaboration, mobility, networking, data center and/or cloud solutions."
299,Cloud Senior Software Engineer,https://jobs.cisco.com/jobs/ProjectDetail/Cloud-Senior-Software-Engineer/1386298," Typically, Bachelors and 7 years of related experience or Masters and 4 years of related experience, or equivalent experience.   In depth experience with building and operating highly available and distributed cloud SaaS platforms 5+ years of hands-on experience with programming in Python, Java Hands-on experience with large-scale, distributed systems, and NoSQL databases Experience administering Linux, comfortable with bash, data analytics Experience with managing well performing data streams, databases, data stores Hands-on experience with cloud infrastructures such as AWS, Google Compute, or Azure. Experience running docker containers Familiarity with API driven software architecture. Familiarity with Datadog/AppDynamics for observability Experience with infrastructure automation using Terraform and Packer Experience building packages for CI/CD pipelines Familiarity with federal compliance requirements (SOC2 and/or fedRAMP) in a DevOps environment"
300,Cisco Meraki - Salesforce Developer Team Lead,https://jobs.cisco.com/jobs/ProjectDetail/Cisco-Meraki-Salesforce-Developer-Team-Lead/1386335," Be the tip of the technological spear for Meraki Support Investigate new technologies, decide which to adopt and how to roll them out Safeguard the organization from unnecessary technical debt Know and decide when to use custom code vs admin-friendly tools to accomplish business goals As the team lead, your input will be essential in hiring and building a distributed team Insist on a strong test-first team culture and conduct periodic code quality reviews Ensure team is adhering to standard methodologies and build technical feasibility documents Promote empathetic, user-centric design over insular, overly-engineered work Stay well-versed in the latest theory and standard methodologies in the Salesforce ecosystem. Find the intersection between your personal development interests and our business needs to identify side projects Attend industry meetups, webinars, and conferences Explore new tools and in the field of Support-related software development 5+ years of enterprise development experience in Salesforce stack Salesforce Apex and/or Java or any object oriented programming experience, SQL and/or Salesforce SOQL Javascript or related frameworks (Ruby, Rails, React..etc) Salesforce Lightning Web Components Salesforce Communities Excellent knowledge of third party applications and platform integrations. Experience with various Salesforce deployment pipelines like ANT, Copado, Salesforce DX Work collaboratively with Product, UX, Support, Engineering, etc to deliver new or improve product features Prior experience with Support or Service organizations is also a plus Prior experience with products like MuleSoft, Tableau is a plus Experience with current software development lifecycles and practices Agile-aligned methodologies (Scaled Agile, Kanban, etc.), continuous integration (CI), continuous deployment (CD), Git-based Version Control Systems (VCS) Relevant Salesforce Certifications and/or Trailhead badges Excellent written and verbal communication skills Bachelor's degree in Computer Science, Information Technology or related technical field"
301,Cisco Meraki - Senior Product Manager - Meraki Health,https://jobs.cisco.com/jobs/ProjectDetail/Cisco-Meraki-Senior-Product-Manager-Meraki-Health/1394513," Own and define parts of the roadmap for network assurance, and become the go-to expert in Cisco for your areas of expertise Collaborate with our engineering, UX, and product teams to build and deliver experiences that delight and engage our customers Work across not just the Meraki organization, but broadly across Cisco and our technology partners, too Work experience in networking technology that supports deep knowledge of the technical details of networking. (We care about the quality of experience, not the number of years!) A passion for building great user experiences with peers in UX design and research. You would rather see one feature done amazingly well then ten mediocre features. Great experiences begin with user insight and empathy with our users and the daily problems that they face An iterative, data-driven approach to building products that delivers incremental improvements by living and breathing data and metrics Bringing creativity to solve complicated problems in unexpected ways Always learning, because as we advance the state of the art, it will be time to burn the old rule book and write a new one Comfortable working with, and building, a diverse and inclusive team A bias towards being ""hands on"" and being able to explain and debate your choices down to the smallest detail When somebody asks a question, you can explain exactly why you're right by citing original sources Work with data science and AI/ML teams to gain deep understanding from patterns in the data Having the experience to be a mentor and advisor for emerging talent in both the health team and across the broader product management team"
302,"Meraki Customer Escalations Engineering, Technical Leader - Security & SD-WAN",https://jobs.cisco.com/jobs/ProjectDetail/Meraki-Customer-Escalations-Engineering-Technical-Leader-Security-SD-WAN/1376279," Provide highest-level technical thought leadership for Cisco Meraki engineers to assist them in solving complex customer problems (50%) Coach and mentor others to help them advance in their career (20%) Invest in your personal growth and stay current on the latest developments with SD-WAN, Network Security & Routing (20%) Engage with Engineering and Product Management to drive product quality and serviceability (10%) Technical expert in SD-WAN & network security technologies. Applies expected product behavior across industry practices. Knows how the technology is expected to work in the industry Related degree or equivalent certifications with 10+ years of proven experience in network or cloud engineering support environments Excellent written and verbal communication, interpersonal, and presentation skills Ability to function effectively in ambiguous circumstances and drive cross-functional team efforts to resolve major customer issues Deep technical knowledge of networking technologies, particularly SD-WAN, network security, and routing Ability to provide leadership across the entire Meraki solution to lead a technical team to find and resolve customer issues CCIE or equivalent certifications are highly desired Proficiency with scripting and database queries Lead by example, mentor, and train others Ability to work with Engineering architects to influence serviceability and usability design"
303,Support Product Specialist - Security and SD-WAN,https://jobs.cisco.com/jobs/ProjectDetail/Support-Product-Specialist-Security-and-SD-WAN/1371412," Work on self-assigned Security-related bug reports that are sent in by our Support engineers, helping our engineers get to the bottom of complex networking issues. Coach our Support team empathetically on troubleshooting, data gathering, and bug report formatting. As the voice of Support and Meraki’s customers, prioritize the Security / SD-WAN bug backlog by working directly with Engineering and Product Management. Present compelling trends about our Security / SD-WAN Support cases, firmware, software, and users to increase customer loyalty and improve our products. Create user documentation and training modules for our Support team, ensuring that your specialized knowledge is shared with our diverse team of network engineers. Collaborate with PM and Engineering to create better Support experiences and enhance Meraki’s simplicity. Keep our Support organization up to date on the latest product developments, bridging product information from PM and Engineering back to our network engineers. Obtaining certifications and learning programming languages Performing in-depth exploration of Meraki products Attending industry meetups, webinars, and conferences Exploring new tools and advancements in the field of computer networking You have 5+ years of experience working with Security / SD-WAN and related technologies You have hands-on experience identifying and writing bug reports for networking technologies You have experience working with bug tracking / reporting software, such as JIRA or Salesforce You have generated technical troubleshooting or configuration documentation for computer networking technologies You have programming experience with Ruby, Python, and/or SQL You have obtained or are seeking “Expert” level networking certification such as CCIE, CWNE, etc."
304,Support Product Specialist - Switching (IOS),https://jobs.cisco.com/jobs/ProjectDetail/Support-Product-Specialist-Switching-IOS/1371092," Work on self-assigned Switching (IOS) related bug reports that are sent in by our Support engineers, helping our engineers get to the bottom of complex networking issues. Mentor our Support team empathetically on troubleshooting, data gathering, and bug report formatting. As the voice of Support and Meraki’s customers, prioritize the Switching bug backlog by working directly with Engineering and Product Management. Present compelling trends about our Switching (IOS) products in Support cases, firmware, software, and users to increase customer loyalty and improve our products. Build user documentation and training modules for our Support team, ensuring that your specialized knowledge is shared with our diverse team of network engineers. Collaborate with PM and Engineering to build better Support experiences and enhance Meraki’s simplicity. Keep our Support organization up to date on the latest product developments, bridging product information from PM and Engineering back to our network engineers. Acquiring certifications and learning programming languages Performing in-depth exploration of Meraki products Attending industry meetups, webinars, and conferences Exploring new tools and advancements in the field of computer networking You have 5+ years of experience working with Switching and IOS-related technologies You have hands-on experience identifying and writing bug reports for Switching and IOS technologies You have experience working with bug tracking / reporting software, such as JIRA or Salesforce You have generated technical troubleshooting or configuration documentation for computer networking technologies You have programming experience with Ruby, Python, and/or SQL You have acquired or are seeking “Expert” level networking certification such as CCIE, etc."
305,Senior Full Stack Engineer,https://jobs.cisco.com/jobs/ProjectDetail/Senior-Full-Stack-Engineer/1373628," Developing the tools by which our customers configure and monitor network devices all over the world. Collaborate with firmware engineers to design, plan, and build new core product features for our customers. With the help of product managers and UX designers, you will construct intuitive and powerful workflows to solve important problems for IT professionals around the world. Responsible for crafting and building some of the high impact technology projects. Involved in resolving some of the complex scale-related problems Accountable for the stability of our product with a high customer focus. Share your knowledge by giving brown bags, tech talks, and evangelizing engineering standard methodologies. Have 5+ years of experience writing professional production code Have 3+ years of experience in building rich web UIs with React (and Redux) or similar frameworks Have 3+ years of experience in web backend technologies, like Ruby on Rails Can implement good database design in a relational database (we use Postgres). Have experience with customer-centric design Would thrive on a small engineering team and are excited to solve open-ended problems across the stack. Are interested in career advancement. We're looking for leaders, whether that means you want to be a strong leading individual contributor or you want to grow into a tech lead role. Experience or interest in networking Experience building cloud-based infrastructure and services (e.g. web applications)."
306,"macOS Software Engineer, Desktop Developer",https://jobs.cisco.com/jobs/ProjectDetail/macOS-Software-Engineer-Desktop-Developer/1393606," Have ownership of the Systems Manager desktop application. Design, develop, own, and maintain large areas of our Mac/Windows codebase along with the web components they rely on. Own features that span our entire technology stack: from the application running on desktop clients to the web interface on Dashboard. Integrate third-party APIs from various platform vendors (Google, Apple, Microsoft) that will be used by our desktop application as well as apps on other platforms. Lead the direction and vision of the platform - you will use your expertise to make decisions on what tools and technologies we use. Collaborate with product and sales teams to plan and build new Systems Manager tools and features. Ideally 3+ years of experience writing professional production code macOS development experience 1+ years of experience with Objective-C or Swift Experience working on production systems A solid understanding of low-level threading primitives and concurrency topics A demonstrated understanding of networking protocols Excellent communication and presentation skills Aren’t afraid of rolling your sleeves up and working in all layers of the stack Experience with C++ or C Familiarity with building desktop applications using Win32 or the .NET framework Familiarity with MDM/EMM solutions Experienced in refactoring large code bases You have experience working with large-scale web applications using a modern framework"
307,"Senior Software Engineer, macOS Desktop",https://jobs.cisco.com/jobs/ProjectDetail/Senior-Software-Engineer-macOS-Desktop/1382673," Have large ownership of the Systems Manager desktop application. Design, develop, own, and maintain large areas of our Mac/Windows codebase along with the web components they rely on. Own features that span our entire technology stack: from the application running on desktop clients to the web interface on Dashboard. Integrate third-party APIs from various platform vendors (Google, Apple, Microsoft) that will be used by our desktop application as well as apps on other platforms. Lead the direction and vision of the platform - you will use your expertise to make decisions on what tools and technologies we use. Mentor junior developers on best procedures, common pitfalls, and good design patterns. Collaborate with product and sales teams to plan and build new Systems Manager tools and features. Ideally 4-6+ years of experience writing professional production code macOS development experience 3+ years of experience with Objective-C or Swift Experience working on production systems A solid understanding of low-level threading primitives and concurrency topics A demonstrated understanding of networking protocols Excellent communication and presentation skills Aren’t afraid of rolling your sleeves up and working in all layers of the stack Experience with C++ or C Familiarity with building desktop applications using Win32 or the .NET framework Familiarity with MDM/EMM solutions Experienced in refactoring large code bases You have experience working with large-scale web applications using a modern framework"
308,React UI Engineer,https://jobs.cisco.com/jobs/ProjectDetail/React-UI-Engineer/1387948," Implement UI flows, views, and components using JavaScript, React, HTML, CSS, SASS, and other front-end languages and libraries Work with APIs and back-end teams to ensure that UI dependencies are communicated, understood, tested, and delivered using both RESTful APIs and GraphQL Work with UX Designers and product partners to translate requirements into UI for new and existing feature sets Partner with development teams from the entire Cisco portfolio designing and implementing rich integrations for both visual and data components Self-motivated by the challenges put in front of them Disciplined about the need to ship features into the hands of users Passionate about investigating new trends, techniques, and technologies and using them to keep Orbital on the leading edge Interested in building strong relationships by working collaboratively with other hardworking members of the team Motivated to learn about our users' day to day tasks, pain points and objectives and to gain industry insight through cyber security training Able to create solutions from both full specs and loosely-defined requirements Enjoys translating designs into code Advanced understanding and proficiency with React.js Solid grasp of JavaScript fundamentals 5+ years of experience developing web-based user interfaces for enterprise-grade applications Demonstrable experience developing cross-browser, responsive web applications Equally interested in creating a wow feature as making continuous code and usability improvements Proven UX sensibilities and a solid understanding of the UI design process for creating intuitive workflows within complex systems Experience with contemporary development tools such as Git, continuous integration, NPM, Webpack/Rollup/Babel, Cypress/Jest, etc."
309,Security Software Engineer-Remote TD&R,https://jobs.cisco.com/jobs/ProjectDetail/Security-Software-Engineer-Remote-TD-R/1377863," Crafting security-focused tooling to improve processes and coordination among groups Building new tooling for use within the organization Deploying code to production environments Ensuring new code meets security requirements and writing supporting documentation Understanding the security posture of various offerings Writing and reviewing system architectures and documentation Providing guidance to teams on building secure software Supporting continuous monitoring and audit requirements Contributing to the key services provided by the TD&R Security Team Assisting with production issues Self-starter that is capable of effectively working with various customers, facilitating discussions, building consensus, establishing priorities, and building credible relationships Detail oriented individual who enjoys the challenge of multi-tasking, articulating project requirements, and keeping up to date with changing standards as set by various organizations (NIST, AICPA, ISO, FedRAMP, etc.) Technically skilled individual who can take projects from start to finish Excellent collaboration skills 4+ years of experience in software development Knowledge of data structures and algorithms Experience with unit tests Experience with SQL and NoSQL databases Knowledge of Ruby, Go, Python Experience with Ruby on Rails or an equivalent web framework Experience with HTML, CSS, JavaScript Experience with git or other version control systems Ability to maintain Linux systems Familiar with OWASP Ability to participate in a 24/7/265 on-call rotation Networking knowledge Experience with production systems Experience with agile software development methods Experience in Secure Development methodologies Experience performing secure code reviews Experience in security Experience working with security standards (FedRAMP, ISO, PCI, etc.)"
310,Digital Workplace Finance & Procurement Manager,https://jobs.cisco.com/jobs/ProjectDetail/Digital-Workplace-Finance-Procurement-Manager/1391561," Oversee and provide day to day procurement lifecycle support such as purchasing, invoicing, and vendor management for requests including, but not limited to, software subscriptions, hardware, professional services, office supplies, and facilities / physical office space Maintain weekly, monthly, quarterly, and annual financial reporting (ie: Forecasting, Purchasing, Allocation / Controllable Expenses)  Responsible for indirect procurement program while introducing and implementing best practices and process improvements to support our internal customers Identify appropriate spend category and supplier for processing requests Continuously analyze vendor performance across the supply base and present suggestions for efficiency, improvement, or cost-savings to our internal customers Organize and maintain comprehensive procurement documentation for the team (ie: Master Service Agreement, Terms and Conditions, Invoices) as per corporate compliance Work directly with requesters and suppliers to obtain quotes and order forms, and negotiates pricing through quotes based on requirements and availability  Manage multiple projects of varying size and complexity to support program improvement Identify opportunities for reducing manual processes and introducing automation through business process mapping and gap analysis Serve as an escalation contact for internal and external stakeholders Ability to effective use procurement tools such as SAP Fieldglass, SmartBuy, Oracle 5+ years of experience working in procurement, or related function with specialization in SaaS / Software 5+ years of experience in negotiating contracts and managing third party suppliers 3+ years experience with enterprise level procurement applications (Ie; Oracle, SAP) 2+ years of experience working with financial reporting Able to coach and mentor, lead junior team members  Able to use expertise and apply procurement lifecycle best practices into creating standards and governance for internal teams Able to effectively use Spreadsheets (ie: MS Excel) and produce reporting Strong interpersonal skills and proficient at communication in written and oral form Able to effectively communicate with team members of all levels   Motivated self-starter, flexible and adaptable to change Bachelor’s degree in Finance preferred Motivated self-starter that thrives in a dynamic environment and easily adapts to change Highly organized and detail-oriented Maintain a positive attitude and respectful behavior even under pressure Enjoy working collaboratively across multiple organizations and external parties  Promote diversity and inclusive behavior Eager to learn and grow!"
311,Visual Designer 1392136 ,https://jobs.cisco.com/jobs/ProjectDetail/Visual-Designer-1392136/1392136," Work side by side with content designers to design eye-catching graphics for presentations and websites. Be responsible in part for the extension of the organizations and company’s brand identity. Help develop engaging materials for websites, presentations, and emails. Work product teams with visual, UX, and content designers. Work within brand guidelines to create layouts that reinforce a brand’s style or voice through its visual touchpoints. Design user-centered interaction models, wireframes, or screen mockups. Design logos, icons, and infographics. Collaborate closely with IT and business teams to solve complex issues, like interaction models and data visualization. Strong aesthetic skills with the ability to combine various colors, typographies, and layouts. Knowledge of design software including Figma. Knowledge of HTML/CSS; JavaScript is a plus. Experience on a product team in an Agile environment, preferably in complex, enterprise organizations, and a history of collaboration with remote teams. Experience bringing complex products from conception to reality, through every stage of the UX process. Bachelor's degree or equivalent plus 4 years’ experience with visual or graphic design. Design skills displayed through design system documentation, mock-ups, and style guides. Experience in Adobe Creative Suite, including Photoshop, Illustrator, InDesign, After Effects, and other packages like Figma. A portfolio with examples in branding, website designs, presentation support, communication design, promotion, and environmental design. Manage and deliver goals for multiple projects. Ability to manage competing priorities in an agile, fast-paced, work environment."
312,Test Automation Engineer,https://jobs.cisco.com/jobs/ProjectDetail/Test-Automation-Engineer/1388031," 5+ years of software testing experience Demonstrated ability in writing automated tests in a distributed environment Experience using Open Source Performance/Load Testing Tools (e.g. Gatling, Grinder, JMeter) 5+ years working in test environments that require networking and TCP/IP skills Proven knowledge of Linux OS 3+ years writing test automation frameworks (e.g. Cucumber, gherkin, Turnip, Junit, etc.)"
313,AppDynamics Revenue Acceleration Engineer (1394109),https://jobs.cisco.com/jobs/ProjectDetail/AppDynamics-Revenue-Acceleration-Engineer-1394109/1394109," Liaising with various parts of the organization to prepare, collate, curate and share updates related to product and other technical concepts like oTel or cloud services, in addition to relevant/related industries. Be comfortable speaking publicly to the organization on the latest and greatest features available. Being the trusted conduit between Product Management and the field, facilitating engagement and feedback. Advise and collaborate on how product updates might influence/augment/change existing enablement content. Requires real technical depth, with an astute eye towards business value for our customers. Be comfortable working with Sales Engineering/PM leadership to understand areas to improve technical enablement. Run multiple programs of work at once, with regular cadences and outputs. Be passionate about enabling others to be successful. Requires an evangelistic attitude towards AppDynamics technology, including handling objections, and working with Product Management on any feedback. Passionate about, and has an understanding of, driving multiple technologies into the market. Working knowledge of JIRA. 5+ years in Technical Sales Engineer roles, or Technical Sales Enablement, or Technical Evangelism Bachelor’s Degree or applicable experience Strong experience in technical mentorship Enterprise Architecture level understanding of technology and how it is integrated together at the application level Expertise in cloud technologies Have the ability to talk about multiple technologies as a solution Ability to think strategically and implement tactically, providing timely progress/result reports to the right audiences. The ability to work multi-functionally across multiple organizations in the company including Other Cisco BUs, Product Marketing, Product Management, Engineering and Sales Engineering Excellent verbal and written communication skills, good judgment, and instincts. Ability to collaborate with and influence other teams to get things done, with diplomacy and without formal authority. Strong internal drive, a bias for action, and the ability to build internal champions across the organization. Experiences building repeatable structures that help usher in operational rigor, while promoting transparency to management, customers, and partner teams. Enjoy relating to a diverse set of users, and creating products to meet their needs. Be passionate about feedback and continual improvement. "
314,Service Provider - Solutions Product Manager,https://jobs.cisco.com/jobs/ProjectDetail/Service-Provider-Solutions-Product-Manager/1392837, ·         Strong written and verbal communication skills and excellent attention to detail and accuracy
315,"Software Engineer, Session Trust - Duo Security",https://jobs.cisco.com/jobs/ProjectDetail/Software-Engineer-Session-Trust-Duo-Security/1392599," Contribute to a team culture of empathy, collaboration, and learning Work with a cross-functional team of software engineers, designers, product managers, and data scientists to realize our future product vision Build highly available services that sit at the center of customers’ constellation of security tools Collaborate closely with key stakeholders to understand the needs of our customers Contribute to the team’s engineering roadmap based on input from a number of stakeholders across our engineering and product organizations Participate in the architecture and design of a continuous trusted access experience Extensive experience in developing distributed, performant, and scalable SaaS solutions Experience as a core contributor on customer facing engineering projects Comfort building and working with server-side web applications, REST APIs, and/or microservices Programming skills in Python or a similar language The ability to clearly communicate your ideas within and across teams A commitment to quality and an eye for details The agility to work in the rapid, unpredictable environment of a high-growth tech organization A knack for operating autonomously through ambiguity and creating clarity for your team A bias towards action Demonstrated ability to lead and mentor more junior engineers A BA/BS, especially in the fields of Computer Science or Engineering Experience working with: The security domain High-availability SaaS environments Deploying and monitoring cloud services AWS or similar cloud environments You are energized by the idea of building a core strategic component of a product that secures tens of millions of users around the world You work best collaborating across globalized teams and working with Product to build software that customers love You find satisfaction in solving complex problems at the forefront of modern internet security"
316,Engineering Manager - Platform Engineer,https://jobs.cisco.com/jobs/ProjectDetail/Engineering-Manager-Platform-Engineer/1392543," 8+ years professional experience solving problems preferably in highly scalable SaaS applications Experience with web application development using Python, or similar modern language, or have an eagerness to learn Able to work constructively in a group, not led by ego Willing to learn new tools and technologies Experience delivering quality software through automated software testing practices Passion for usability and user experience, whether the user is internal or external Love collaborating with, guiding, and learning from hard-working peers on software projects You have worked with vanilla Javascript or Javascript libraries like React You have experience with asynchronous programming patterns like in Node, .NET, and Python’s asyncio You have experience with distributed systems and microservices architecture You are familiar with SQL and NoSQL database models You worked with AWS based frameworks You have knowledge of encryption, authentication, and authorization You have a solid understanding of security standard processes in web development Why cisco secure #WeAreCisco, where each person is unique. We bring our talents to work as a team each day, helping power an inclusive future for all. Get to know us! We’re global, we’re adaptable, we’re diverse, and our security portfolio is as extensive as it is groundbreaking. Have you heard of Threat, Detection & Response, Zero Trust by Duo, Common Services Engineering, or Cloud & Network Security? Those are only a few of our product teams! The only thing we’re missing is YOU. Join an enterprise security leader with a start-up culture, committed to driving innovation and giving you the opportunity to make an impact. We #InnovateToWin and we know we’re better together, that’s why we’re dedicated to inclusivity, collaboration, and diversity in everything we do. We’re proud to be the Best Security Company in 2021 with the Best Authentication Technology and the Best Small and Mid-Size Enterprises Security Solution in 2022 by SC Media. Cisco Secure continues to grow and evolve year after year with 100% of Fortune 100 Companies using our products, and we’re excited to see the new heights we’ll reach with your passion for security, your customer focus, and your desire to change things up! What else can you expect? An ongoing investment in your growth—that’s why we offer many employee resource groups (called Inclusive Communities), mentorship programs, and hundreds of learning resources to consistently level up your skills and explore your interests. Because when you succeed, we succeed! “Cisco Secure offers an environment that combines innovative, critically important technology with some of the brightest, most diverse set of people I’ve ever had the pleasure of working with.” – Chief of Staff, Engineering"
317,"Software Engineer, Data Infrastructure - Duo Security",https://jobs.cisco.com/jobs/ProjectDetail/Software-Engineer-Data-Infrastructure-Duo-Security/1392584," Collaborate closely with key stakeholders to understand the data and reporting needs of our customers Contribute to the team’s engineering roadmap based on input from a number of stakeholders across our engineering and product organizations Participate in the architecture and design of a customer data platform Collaborate with the broader engineering organization on data infrastructure best practices Contribute to a team culture of empathy, collaboration, and learning Developed high availability systems Demonstrated ability to build strong relationships and collaborate with stakeholders in different functional areas An attention to detail and a commitment to quality A knack for operating autonomously through ambiguity Experience working with internal-facing platform services teams Effective strategies for technical communication to diverse audiences. Demonstrated ability to contribute to the technical design, architecture, and implementation of data services or reporting systems. A strong design thinking and product mindset and demonstrated ability to manage multiple competing priorities effectively. Experience designing and implemented API-driven solutions Experience running deployments at-scale in AWS or similar IaaS services Experience with high-availability k8s environments Experience with IaaS tools like Terraform Demonstrated success as part of a distributed team You love collaborating with, teaching, and learning from high-performing peers on software projects You work best in teams of high-performers rallying around achieving a common goal You love to solve complex problems revolving around data"
318,Malware Reverse Engineer (Remote US),https://jobs.cisco.com/jobs/ProjectDetail/Malware-Reverse-Engineer-Remote-US/1378494," Research malware families, trends and newly emergent threats Statically and dynamically analyze malware in order to have an understanding of how it operates Write detection content that powers Cisco devices Ensure work performed aligns with team’s goals as collaboratively determined with TALOS Management Guide the development efforts of the team, in terms of both small tools and major automation efforts Mentor junior reverse engineers Five years of work experience in the security industry Superb organization, decision making, as well as both verbal and written communication skills A history of working well across multiple diverse organizations towards a common goal Skill in bridging the gap between researchers and platform development teams Basic knowledge of networking, transport, and application layer protocols Familiarity with vulnerability analysis and common methods of exploitation Ability to work independently with minimum supervision and take on additional tasks as required Ability to work with small teams as well as across teams to solve complex problems Typically, Bachelors + 8 years of related experience or Masters + 6 years of related experience.  Or equivalent experience.   5+ Years of technical management experience, preferably in the cybersecurity field Completion of, or familiarity with the value of, degrees, certifications, military experience, etc. Knowing that knowing is half the battle Expert understanding of malware and the threat landscape Expert knowledge of disassemblers, Ghidra and/or IDA Pro Expert knowledge of debuggers Expert knowledge of Windows 10/11 and/or Linux and/or MacOS Expertise in Python scripting Works closely with research analysts to quickly develop detection content for all our core applications Moderate to high levels of stress may occur at times Fast paced and rapidly changing environment Extremely talented and experienced team members and mentors No special physical requirements Constant internal training, heated discussions, ice cream and libations"
319,Principal Engineer Application Security - 1392007,https://jobs.cisco.com/jobs/ProjectDetail/Principal-Engineer-Application-Security-1392007/1392007," Lead and drive architecture to create and deliver best-in-class Application security products, in collaboration with engineering teams, Cisco’s partners and multi-functional Cisco groups. Be a hands-on engineer; ensure software built is well designed, high quality that delights customers. Partner closely with customers, engineering & product peers across the business, to articulate and shape the technical roadmap, drive bold product directions, and seek out innovative opportunities that have high impact in a fast-moving market Be an efficient spokesperson and advocate for the engineering teams Mentor and develop engineers to build a strong engineering bench. Promote a culture of innovation, pride, performance, and focused execution. Help recruit and maintain excellent and diverse engineering talent. Lead efficiently a geographically distributed team. Seasoned engineer with minimum of 15+ years engineering experience with a consistent track record of developing and delivering sophisticated, distributed, enterprise class software, and create successful business outcomes Ex CTO/Founder/Group leader with tried experience of leading security ventures ground up to product market fit Expertise in CI/CD/iaC tools, their architecture, design and implementation. Engineering experience building application security products in areas such as SAST, DAST, with profound understanding of frameworks such as OWASP. A self-starter and driven leader, known to deliver in high growth and extremely dynamic environments. Seasoned working with fellow senior engineers, product management, senior management, and other collaborators to set vision and define technical roadmaps Ability to lead and mentor engineers globally, fostering creative technical trends. Acknowledged for driving decisions collaboratively, ensuring smooth interactions and timely follow through. Equally comfortable and capable interacting with technologists as with business executives. Excellent communication skills, both written and oral. Deep understanding of cloud-scale, micro/macro-services architectures, Kubernetes and Application security products. Experience or conversant with private, public and hybrid clouds - AWS (preferred), Azure and/or GCP. Architecture design and development experience on SaaS software Ability to see and present ""the big picture"" and offer solutions to make it better."
320,Senior AI/ML Engineer,https://jobs.cisco.com/jobs/ProjectDetail/Senior-AI-ML-Engineer/1389529," Design, build, and test powerful machine learning model monitoring capabilities with the highest standard.  Create new model evaluation and analysis tools. Build ML models and navigate them through the entire ML model development life cycle. Implement prototype and product grade code for cutting-edge solutions. Define solutions, provide estimates on effort and risk, and evaluate technical feasibility. Contribution to support, to improve products, fix issues and grow user adoption. Master’s or Bachelor’s degree in Computer Science, Engineering, Mathematics, or a related field. Experience applying various machine learning (ML) techniques and understanding the key parameters that affect their performance. Knowledge in building & re-engineering supervised and ensemble models on structured and semi-structured data. Experience developing experimental and analytic plans for model & data modeling processes, use of strong baselines, and the ability to accurately identify cause and effect relationships. Understanding statistical evaluations & applied math. Hands on with any of these products Python or SAS or R. Authority in programming: Preferred - Scala & Python (Java is an additional add-on). Implementation knowledge in ML Frameworks (One or more): MLFlow, and/or PyTorch. Experience in building ML models with any one cloud platform (GCP, Azure, AWS). Knowledge of continuous integration & delivery, release management, test driven development, and lean/agile development methodologies like Scrum/Kanban and DevOps. Hands on experience leading large-scale global adv.analytics & MLOPs projects.  Validated experience in programming like open-source contributions, publications or patents. Experience in designing and building APIs + API management. "
